cnes,municipio,regiao_covid,codigo_regiao_covid,latitude,longitude,data_atualizacao,leitos_total,leitos_internacoes,leitos_covid,lotacao,leitos_disponiveis,semana_epidemiologica,hospital
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-08-11,162,145,87,0.8950617283950617,17,33/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-08-12,162,139,88,0.8580246913580247,23,33/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-08-13,162,143,90,0.8827160493827161,19,33/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-08-14,162,147,89,0.9074074074074074,15,33/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-08-15,162,140,87,0.8641975308641975,22,33/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-08-16,162,144,88,0.8888888888888888,18,34/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-08-17,162,149,92,0.9197530864197531,13,34/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-08-18,162,146,93,0.9012345679012346,16,34/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-08-19,162,145,85,0.8950617283950617,17,34/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-08-20,162,146,87,0.9012345679012346,16,34/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-08-21,162,146,86,0.9012345679012346,16,34/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-08-22,162,140,90,0.8641975308641975,22,34/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-08-23,162,146,88,0.9012345679012346,16,35/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-08-24,162,148,87,0.9135802469135802,14,35/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-08-25,162,147,87,0.9074074074074074,15,35/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-08-26,162,144,89,0.8888888888888888,18,35/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-08-27,162,141,88,0.8703703703703703,21,35/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-08-28,162,147,83,0.9074074074074074,15,35/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-08-29,162,138,80,0.8518518518518519,24,35/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-08-30,162,136,83,0.8395061728395061,26,36/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-08-31,162,136,83,0.8395061728395061,26,36/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-09-01,162,137,87,0.845679012345679,25,36/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-09-02,162,142,85,0.8765432098765432,20,36/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-09-03,162,137,80,0.845679012345679,25,36/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-09-04,162,139,77,0.8580246913580247,23,36/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-09-05,162,145,84,0.8950617283950617,17,36/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-09-06,162,137,80,0.845679012345679,25,37/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-09-07,162,139,80,0.8580246913580247,23,37/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-09-08,162,135,85,0.8333333333333334,27,37/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-09-09,162,135,85,0.8333333333333334,27,37/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-09-10,162,145,81,0.8950617283950617,17,37/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-09-11,162,139,78,0.8580246913580247,23,37/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-09-12,162,135,76,0.8333333333333334,27,37/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-09-13,162,144,78,0.8888888888888888,18,38/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-09-14,162,138,79,0.8518518518518519,24,38/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-09-15,162,133,73,0.8209876543209876,29,38/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-09-16,162,140,78,0.8641975308641975,22,38/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-09-17,162,139,74,0.8580246913580247,23,38/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-09-18,162,137,75,0.845679012345679,25,38/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-09-19,162,136,71,0.8395061728395061,26,38/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-09-20,162,137,71,0.845679012345679,25,39/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-09-21,162,140,71,0.8641975308641975,22,39/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-09-22,162,137,67,0.845679012345679,25,39/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-09-23,162,136,63,0.8395061728395061,26,39/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-09-24,162,141,70,0.8703703703703703,21,39/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-09-25,162,142,66,0.8765432098765432,20,39/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-09-26,162,141,67,0.8703703703703703,21,39/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-09-27,161,135,69,0.8385093167701864,26,40/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-09-28,161,135,68,0.8385093167701864,26,40/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-09-29,161,130,68,0.8074534161490683,31,40/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-09-30,161,132,66,0.8198757763975155,29,40/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-01,161,125,63,0.7763975155279503,36,40/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-02,161,123,57,0.7639751552795031,38,40/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-03,161,125,53,0.7763975155279503,36,40/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-04,161,128,58,0.7950310559006211,33,41/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-05,161,121,57,0.7515527950310559,40,41/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-06,161,118,56,0.7329192546583851,43,41/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-07,161,115,53,0.7142857142857143,46,41/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-08,161,127,58,0.7888198757763976,34,41/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-09,161,122,60,0.7577639751552795,39,41/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-10,161,116,60,0.7204968944099379,45,41/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-11,161,119,62,0.7391304347826086,42,42/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-12,161,119,63,0.7391304347826086,42,42/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-13,161,135,62,0.8385093167701864,26,42/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-14,161,135,62,0.8385093167701864,26,42/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-15,161,120,57,0.7453416149068323,41,42/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-16,161,112,60,0.6956521739130435,49,42/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-17,161,110,54,0.6832298136645962,51,42/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-18,161,108,57,0.6708074534161491,53,43/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-19,161,106,54,0.6583850931677019,55,43/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-20,161,103,52,0.639751552795031,58,43/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-21,161,101,50,0.6273291925465838,60,43/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-22,161,104,51,0.6459627329192547,57,43/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-23,161,106,47,0.6583850931677019,55,43/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-24,161,108,48,0.6708074534161491,53,43/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-25,161,104,48,0.6459627329192547,57,44/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-26,161,105,52,0.6521739130434783,56,44/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-27,161,111,50,0.6894409937888198,50,44/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-28,161,105,50,0.6521739130434783,56,44/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-29,161,103,52,0.639751552795031,58,44/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-30,161,104,48,0.6459627329192547,57,44/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-10-31,161,109,50,0.6770186335403726,52,44/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-11-01,161,103,48,0.639751552795031,58,45/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-11-02,161,106,51,0.6583850931677019,55,45/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-11-03,161,106,51,0.6583850931677019,55,45/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-11-04,161,104,50,0.6459627329192547,57,45/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-11-05,161,106,48,0.6583850931677019,55,45/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-11-06,161,113,52,0.7018633540372671,48,45/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-11-07,161,113,53,0.7018633540372671,48,45/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-11-08,161,108,52,0.6708074534161491,53,46/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-11-09,161,105,50,0.6521739130434783,56,46/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-11-10,161,102,49,0.6335403726708074,59,46/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-11-11,161,106,50,0.6583850931677019,55,46/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-11-12,161,105,48,0.6521739130434783,56,46/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-11-13,161,106,44,0.6583850931677019,55,46/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-11-14,161,108,47,0.6708074534161491,53,46/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-11-15,161,103,47,0.639751552795031,58,47/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-11-16,161,110,51,0.6832298136645962,51,47/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-11-17,161,109,51,0.6770186335403726,52,47/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-11-18,161,110,55,0.6832298136645962,51,47/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-11-19,161,113,56,0.7018633540372671,48,47/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-11-20,161,113,54,0.7018633540372671,48,47/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-11-21,161,115,54,0.7142857142857143,46,47/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-11-22,161,116,58,0.7204968944099379,45,48/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-11-23,161,114,57,0.7080745341614907,47,48/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-11-24,161,118,56,0.7329192546583851,43,48/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-11-25,161,112,56,0.6956521739130435,49,48/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-11-26,161,123,62,0.7639751552795031,38,48/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-11-27,161,121,62,0.7515527950310559,40,48/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-11-28,161,119,59,0.7391304347826086,42,48/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-11-29,161,117,61,0.7267080745341615,44,49/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-11-30,161,116,62,0.7204968944099379,45,49/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-01,161,117,61,0.7267080745341615,44,49/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-02,161,115,54,0.7142857142857143,46,49/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-03,161,119,58,0.7391304347826086,42,49/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-04,161,115,55,0.7142857142857143,46,49/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-05,161,119,63,0.7391304347826086,42,49/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-06,161,117,61,0.7267080745341615,44,50/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-07,161,117,63,0.7267080745341615,44,50/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-08,161,117,62,0.7267080745341615,44,50/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-09,161,124,59,0.7701863354037267,37,50/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-10,161,118,61,0.7329192546583851,43,50/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-11,161,122,62,0.7577639751552795,39,50/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-12,161,124,62,0.7701863354037267,37,50/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-13,161,120,65,0.7453416149068323,41,51/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-14,161,117,65,0.7267080745341615,44,51/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-15,161,120,63,0.7453416149068323,41,51/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-16,161,129,70,0.8012422360248447,32,51/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-17,161,136,73,0.84472049689441,25,51/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-18,161,131,73,0.8136645962732919,30,51/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-19,161,133,78,0.8260869565217391,28,51/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-20,161,132,77,0.8198757763975155,29,52/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-21,161,129,75,0.8012422360248447,32,52/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-22,161,134,72,0.8322981366459627,27,52/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-23,161,128,70,0.7950310559006211,33,52/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-24,161,125,67,0.7763975155279503,36,52/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-25,161,126,66,0.782608695652174,35,52/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-26,161,129,67,0.8012422360248447,32,52/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-27,161,124,71,0.7701863354037267,37,53/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-28,161,127,70,0.7888198757763976,34,53/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-29,161,121,64,0.7515527950310559,40,53/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-30,161,127,68,0.7888198757763976,34,53/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2020-12-31,161,127,66,0.7888198757763976,34,53/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2021-01-01,161,118,59,0.7329192546583851,43,53/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2021-01-02,161,122,65,0.7577639751552795,39,53/20,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2021-01-03,161,122,61,0.7577639751552795,39,1/21,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2021-01-04,161,117,59,0.7267080745341615,44,1/21,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2021-01-05,161,112,46,0.6956521739130435,49,1/21,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2021-01-06,161,114,48,0.7080745341614907,47,1/21,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2021-01-07,161,112,51,0.6956521739130435,49,1/21,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2021-01-08,161,107,48,0.6645962732919255,54,1/21,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2021-01-09,161,114,49,0.7080745341614907,47,1/21,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2021-01-10,161,120,51,0.7453416149068323,41,2/21,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2021-01-11,161,119,51,0.7391304347826086,42,2/21,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2021-01-12,161,120,55,0.7453416149068323,41,2/21,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2021-01-13,161,127,60,0.7888198757763976,34,2/21,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2021-01-14,161,124,62,0.7701863354037267,37,2/21,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2021-01-15,161,114,62,0.7080745341614907,47,2/21,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2021-01-16,161,107,58,0.6645962732919255,54,2/21,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2021-01-17,161,110,63,0.6832298136645962,51,3/21,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2021-01-18,161,124,63,0.7701863354037267,37,3/21,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2021-01-19,161,112,58,0.6956521739130435,49,3/21,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2021-01-20,161,120,60,0.7453416149068323,41,3/21,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2021-01-21,161,124,61,0.7701863354037267,37,3/21,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2021-01-22,161,122,59,0.7577639751552795,39,3/21,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2021-01-23,161,120,63,0.7453416149068323,41,3/21,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2021-01-24,161,119,65,0.7391304347826086,42,4/21,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2021-01-25,161,113,61,0.7018633540372671,48,4/21,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2021-01-26,161,138,58,0.8571428571428571,23,4/21,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2021-01-27,161,116,56,0.7204968944099379,45,4/21,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2021-01-28,161,116,56,0.7204968944099379,45,4/21,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2021-01-29,161,115,58,0.7142857142857143,46,4/21,Hospital De Clinicas
2237601,Porto Alegre,PORTO ALEGRE - R10,7,-30.0386891,-51.206425,2021-01-30,161,123,64,0.7639751552795031,38,4/21,Hospital De Clinicas
